sample,t_s,cmd_age_ms,qd_L_hip_pitch,q_L_hip_pitch,dq_L_hip_pitch,tau_L_hip_pitch,qd_L_hip_roll,q_L_hip_roll,dq_L_hip_roll,tau_L_hip_roll,qd_L_hip_yaw,q_L_hip_yaw,dq_L_hip_yaw,tau_L_hip_yaw,qd_L_knee,q_L_knee,dq_L_knee,tau_L_knee,qd_L_ank_pitch,q_L_ank_pitch,dq_L_ank_pitch,tau_L_ank_pitch,qd_L_ank_roll,q_L_ank_roll,dq_L_ank_roll,tau_L_ank_roll,qd_R_hip_pitch,q_R_hip_pitch,dq_R_hip_pitch,tau_R_hip_pitch,qd_R_hip_roll,q_R_hip_roll,dq_R_hip_roll,tau_R_hip_roll,qd_R_hip_yaw,q_R_hip_yaw,dq_R_hip_yaw,tau_R_hip_yaw,qd_R_knee,q_R_knee,dq_R_knee,tau_R_knee,qd_R_ank_pitch,q_R_ank_pitch,dq_R_ank_pitch,tau_R_ank_pitch,qd_R_ank_roll,q_R_ank_roll,dq_R_ank_roll,tau_R_ank_roll,qd_waist_roll,q_waist_roll,dq_waist_roll,tau_waist_roll,qd_waist_yaw,q_waist_yaw,dq_waist_yaw,tau_waist_yaw,qd_L_sh_pitch,q_L_sh_pitch,dq_L_sh_pitch,tau_L_sh_pitch,qd_L_sh_roll,q_L_sh_roll,dq_L_sh_roll,tau_L_sh_roll,qd_L_sh_yaw,q_L_sh_yaw,dq_L_sh_yaw,tau_L_sh_yaw,qd_L_elbow,q_L_elbow,dq_L_elbow,tau_L_elbow,qd_L_wrist,q_L_wrist,dq_L_wrist,tau_L_wrist,qd_R_sh_pitch,q_R_sh_pitch,dq_R_sh_pitch,tau_R_sh_pitch,qd_R_sh_roll,q_R_sh_roll,dq_R_sh_roll,tau_R_sh_roll,qd_R_sh_yaw,q_R_sh_yaw,dq_R_sh_yaw,tau_R_sh_yaw,qd_R_elbow,q_R_elbow,dq_R_elbow,tau_R_elbow,qd_R_wrist,q_R_wrist,dq_R_wrist,tau_R_wrist
9342,11.853789,15.855,-0.19837,-0.23795,0.1266,3.640,0.09034,0.02117,0.1184,6.621,0.10418,0.10856,0.2669,-1.280,0.26543,0.25768,0.0779,0.440,0.11943,-0.14576,-0.1285,10.980,-0.10486,-0.01412,-0.0132,-3.591,-0.24184,-0.24001,-1.3096,3.659,-0.10823,-0.11342,-0.4026,1.700,-0.33766,-0.35191,0.4676,-0.127,0.39139,0.24495,2.2322,4.808,0.19976,-0.05816,-0.1583,10.873,0.13610,0.10066,0.1120,1.103,0.01328,0.00118,0.3479,0.265,-0.03892,-0.01010,-1.0644,-0.027,0.05868,0.06520,-0.1605,0.109,0.48676,0.46899,-0.1154,0.927,-0.38386,-0.34919,-0.8359,0.245,0.05925,-0.08097,3.5231,-1.215,-0.02867,-0.06238,0.6341,0.053,0.05105,0.04008,0.0390,0.345,-0.49608,-0.41824,-0.6491,-1.844,0.35327,0.37255,-0.0767,-0.621,0.41526,0.54701,-2.5683,-0.206,0.06242,0.05533,0.0432,0.199
9343,11.854971,17.037,-0.19837,-0.23795,0.1266,3.640,0.09034,0.02117,0.1184,6.621,0.10418,0.10856,0.2669,-1.280,0.26543,0.25768,0.0779,0.440,0.11943,-0.14576,-0.1285,10.980,-0.10486,-0.01412,-0.0132,-3.591,-0.24184,-0.24001,-1.3096,3.659,-0.10823,-0.11342,-0.4026,1.700,-0.33766,-0.35191,0.4676,-0.127,0.39139,0.24495,2.2322,4.808,0.19976,-0.05816,-0.1583,10.873,0.13610,0.10066,0.1120,1.103,0.01328,0.00118,0.3479,0.265,-0.03892,-0.01010,-1.0644,-0.027,0.05868,0.06520,-0.1605,0.109,0.48676,0.46899,-0.1154,0.927,-0.38386,-0.34919,-0.8359,0.245,0.05925,-0.08097,3.5231,-1.215,-0.02867,-0.06238,0.6341,0.053,0.05105,0.04008,0.0390,0.345,-0.49608,-0.41824,-0.6491,-1.844,0.35327,0.37255,-0.0767,-0.621,0.41526,0.54701,-2.5683,-0.206,0.06242,0.05533,0.0432,0.199
9344,11.856117,18.183,-0.19837,-0.23766,0.1459,3.578,0.09034,0.02143,0.1296,6.562,0.10418,0.10907,0.2511,-1.239,0.26543,0.25782,0.0724,0.425,0.11943,-0.14602,-0.1289,10.993,-0.10486,-0.01415,-0.0132,-3.590,-0.24184,-0.24251,-1.2497,3.745,-0.10823,-0.11419,-0.3829,1.727,-0.33766,-0.35109,0.4072,0.022,0.39139,0.24930,2.1739,4.599,0.19976,-0.05841,-0.1281,10.792,0.13610,0.10088,0.1062,1.082,0.01328,0.00188,0.3523,0.166,-0.03892,-0.01228,-1.0904,0.312,0.05868,0.06494,-0.1292,0.060,0.48676,0.46876,-0.1155,0.942,-0.38386,-0.35084,-0.8206,0.285,0.05925,-0.07403,3.4682,-1.437,-0.02867,-0.06118,0.6009,0.080,0.05105,0.04015,0.0315,0.361,-0.49608,-0.41951,-0.6332,-1.815,0.35327,0.37240,-0.0781,-0.618,0.41526,0.54203,-2.4895,-0.133,0.06242,0.05541,0.0421,0.197
9345,11.857239,19.305,-0.19837,-0.23732,0.1693,3.491,0.09034,0.02171,0.1408,6.502,0.10418,0.10956,0.2470,-1.242,0.26543,0.25795,0.0638,0.435,0.11943,-0.14628,-0.1291,11.005,-0.10486,-0.01418,-0.0134,-3.589,-0.24184,-0.24489,-1.1895,3.816,-0.10823,-0.11492,-0.3651,1.744,-0.33766,-0.35036,0.3643,0.121,0.39139,0.25354,2.1178,4.427,0.19976,-0.05864,-0.1121,10.711,0.13610,0.10116,0.1424,1.090,0.01328,0.00259,0.3526,0.082,-0.03892,-0.01448,-1.1002,0.608,0.05868,0.06474,-0.1026,0.008,0.48676,0.46853,-0.1137,0.951,-0.38386,-0.35245,-0.8062,0.320,0.05925,-0.06724,3.3962,-1.605,-0.02867,-0.06003,0.5736,0.099,0.05105,0.04020,0.0284,0.373,-0.49608,-0.42074,-0.6155,-1.797,0.35327,0.37223,-0.0822,-0.609,0.41526,0.53722,-2.4043,-0.092,0.06242,0.05550,0.0407,0.196
9346,11.858423,0.451,-0.20568,-0.23732,0.1693,3.491,0.08207,0.02171,0.1408,6.502,0.10990,0.10956,0.2470,-1.242,0.25977,0.25795,0.0638,0.435,0.11763,-0.14628,-0.1291,11.005,-0.10380,-0.01418,-0.0134,-3.589,-0.26423,-0.24489,-1.1895,3.816,-0.11290,-0.11492,-0.3651,1.744,-0.31749,-0.35036,0.3643,0.121,0.44941,0.25354,2.1178,4.427,0.21245,-0.05864,-0.1121,10.711,0.12985,0.10116,0.1424,1.090,0.01859,0.00259,0.3526,0.082,-0.05384,-0.01448,-1.1002,0.608,0.06237,0.06474,-0.1026,0.008,0.48122,0.46853,-0.1137,0.951,-0.40526,-0.35245,-0.8062,0.320,0.15416,-0.06724,3.3962,-1.605,-0.01404,-0.06003,0.5736,0.099,0.05259,0.04020,0.0284,0.373,-0.51053,-0.42074,-0.6155,-1.797,0.35636,0.37223,-0.0822,-0.609,0.35667,0.53722,-2.4043,-0.092,0.06028,0.05550,0.0407,0.196
9347,11.858466,0.494,-0.20568,-0.23693,0.1939,3.387,0.08207,0.02201,0.1516,6.441,0.10990,0.11006,0.2499,-1.279,0.25977,0.25806,0.0548,0.461,0.11763,-0.14654,-0.1297,11.016,-0.10380,-0.01421,-0.0137,-3.587,-0.26423,-0.24715,-1.1305,3.873,-0.11290,-0.11561,-0.3473,1.764,-0.31749,-0.34970,0.3324,0.177,0.44941,0.25765,2.0588,4.255,0.21245,-0.05882,-0.0941,10.672,0.12985,0.10151,0.1744,0.970,0.01859,0.00329,0.3497,0.011,-0.05384,-0.01668,-1.0970,0.857,0.06237,0.06458,-0.0813,-0.037,0.48122,0.46831,-0.1105,0.956,-0.40526,-0.35403,-0.7930,0.356,0.15416,-0.06062,3.3116,-1.733,-0.01404,-0.05893,0.5503,0.107,0.05259,0.04026,0.0298,0.377,-0.51053,-0.42194,-0.5971,-1.783,0.35636,0.37206,-0.0880,-0.594,0.35667,0.53258,-2.3166,-0.070,0.06028,0.05557,0.0393,0.196
9348,11.865249,7.277,-0.20568,-0.23608,0.2092,2.544,0.08207,0.02263,0.1460,5.551,0.10990,0.11121,0.3215,-0.766,0.25977,0.25823,0.0377,-0.076,0.11763,-0.14705,-0.1253,10.956,-0.10380,-0.01426,-0.0124,-3.543,-0.26423,-0.25179,-1.2492,1.683,-0.11290,-0.11702,-0.3725,1.314,-0.31749,-0.34795,0.5659,2.224,0.44941,0.26606,2.2082,9.911,0.21245,-0.05917,-0.0988,11.133,0.12985,0.10220,0.1540,0.610,0.01859,0.00465,0.3343,0.481,-0.05384,-0.02086,-1.0082,-0.425,0.06237,0.06421,-0.1208,0.074,0.48122,0.46786,-0.1219,0.737,-0.40526,-0.35727,-0.8366,-0.463,0.15416,-0.04730,3.4403,1.968,-0.01404,-0.05664,0.6189,0.695,0.05259,0.04047,0.0685,0.433,-0.51053,-0.42434,-0.6244,-2.350,0.35636,0.37171,-0.0765,-0.452,0.35667,0.52331,-2.4097,-2.403,0.06028,0.05571,0.0327,0.110
9349,11.865337,7.365,-0.20568,-0.23608,0.2092,2.544,0.08207,0.02263,0.1460,5.551,0.10990,0.11121,0.3215,-0.766,0.25977,0.25823,0.0377,-0.076,0.11763,-0.14705,-0.1253,10.956,-0.10380,-0.01426,-0.0124,-3.543,-0.26423,-0.25179,-1.2492,1.683,-0.11290,-0.11702,-0.3725,1.314,-0.31749,-0.34795,0.5659,2.224,0.44941,0.26606,2.2082,9.911,0.21245,-0.05917,-0.0988,11.133,0.12985,0.10220,0.1540,0.610,0.01859,0.00465,0.3343,0.481,-0.05384,-0.02086,-1.0082,-0.425,0.06237,0.06421,-0.1208,0.074,0.48122,0.46786,-0.1219,0.737,-0.40526,-0.35727,-0.8366,-0.463,0.15416,-0.04730,3.4403,1.968,-0.01404,-0.05664,0.6189,0.695,0.05259,0.04047,0.0685,0.433,-0.51053,-0.42434,-0.6244,-2.350,0.35636,0.37171,-0.0765,-0.452,0.35667,0.52331,-2.4097,-2.403,0.06028,0.05571,0.0327,0.110
9350,11.868110,10.138,-0.20568,-0.23608,0.2092,2.544,0.08207,0.02263,0.1460,5.551,0.10990,0.11121,0.3215,-0.766,0.25977,0.25823,0.0377,-0.076,0.11763,-0.14705,-0.1253,10.956,-0.10380,-0.01426,-0.0124,-3.543,-0.26423,-0.25179,-1.2492,1.683,-0.11290,-0.11702,-0.3725,1.314,-0.31749,-0.34795,0.5659,2.224,0.44941,0.26606,2.2082,9.911,0.21245,-0.05917,-0.0988,11.133,0.12985,0.10220,0.1540,0.610,0.01859,0.00465,0.3343,0.481,-0.05384,-0.02086,-1.0082,-0.425,0.06237,0.06421,-0.1208,0.074,0.48122,0.46786,-0.1219,0.737,-0.40526,-0.35727,-0.8366,-0.463,0.15416,-0.04730,3.4403,1.968,-0.01404,-0.05664,0.6189,0.695,0.05259,0.04047,0.0685,0.433,-0.51053,-0.42434,-0.6244,-2.350,0.35636,0.37171,-0.0765,-0.452,0.35667,0.52331,-2.4097,-2.403,0.06028,0.05571,0.0327,0.110
9351,11.872092,14.120,-0.20568,-0.23568,0.2002,2.412,0.08207,0.02289,0.1300,5.507,0.10990,0.11199,0.3870,-1.096,0.25977,0.25829,0.0294,-0.016,0.11763,-0.14729,-0.1210,10.963,-0.10380,-0.01428,-0.0111,-3.544,-0.26423,-0.25464,-1.4265,2.503,-0.11290,-0.11785,-0.4178,1.529,-0.31749,-0.34632,0.8141,1.349,0.44941,0.27090,2.4172,8.398,0.21245,-0.05941,-0.1194,11.161,0.12985,0.10246,0.1313,0.644,0.01859,0.00529,0.3243,0.392,-0.05384,-0.02273,-0.9306,-0.273,0.06237,0.06385,-0.1776,0.168,0.48122,0.46758,-0.1380,0.778,-0.40526,-0.35905,-0.8933,-0.246,0.15416,-0.03998,3.6626,1.178,-0.01404,-0.05522,0.7079,0.466,0.05259,0.04067,0.1016,0.348,-0.51053,-0.42568,-0.6696,-2.199,0.35636,0.37159,-0.0622,-0.461,0.35667,0.51813,-2.5897,-1.846,0.06028,0.05577,0.0286,0.117
9352,11.872251,14.279,-0.20568,-0.23529,0.1938,2.399,0.08207,0.02313,0.1206,5.528,0.10990,0.11281,0.4105,-1.370,0.25977,0.25834,0.0252,0.015,0.11763,-0.14753,-0.1179,10.960,-0.10380,-0.01430,-0.0098,-3.547,-0.26423,-0.25770,-1.5272,3.321,-0.11290,-0.11874,-0.4450,1.749,-0.31749,-0.34444,0.9412,0.441,0.44941,0.27598,2.5387,6.974,0.21245,-0.05966,-0.1227,11.232,0.12985,0.10272,0.1302,0.702,0.01859,0.00594,0.3207,0.357,-0.05384,-0.02452,-0.8958,-0.320,0.06237,0.06343,-0.2092,0.296,0.48122,0.46728,-0.1519,0.821,-0.40526,-0.36091,-0.9264,-0.062,0.15416,-0.03235,3.8137,0.440,-0.01404,-0.05372,0.7522,0.232,0.05259,0.04092,0.1228,0.273,-0.51053,-0.42708,-0.6985,-2.055,0.35636,0.37149,-0.0507,-0.485,0.35667,0.51273,-2.7005,-1.279,0.06028,0.05582,0.0254,0.123
9353,11.877238,19.266,-0.20568,-0.23422,0.1716,2.353,0.08207,0.02388,0.1301,5.468,0.10990,0.11485,0.2939,-1.459,0.25977,0.25860,0.0550,-0.065,0.11763,-0.14825,-0.1233,10.988,-0.10380,-0.01435,-0.0070,-3.555,-0.26423,-0.26682,-1.4903,4.519,-0.11290,-0.12144,-0.4455,2.110,-0.31749,-0.33918,0.8079,-0.295,0.44941,0.29131,2.5374,4.820,0.21245,-0.06018,-0.0671,11.161,0.12985,0.10378,0.2039,0.532,0.01859,0.00796,0.3474,0.119,-0.05384,-0.03026,-1.0016,0.310,0.06237,0.06225,-0.1816,0.385,0.48122,0.46624,-0.1809,0.930,-0.40526,-0.36650,-0.9270,0.240,0.15416,-0.00879,3.9541,-1.018,-0.01404,-0.04939,0.6924,0.026,0.05259,0.04168,0.1239,0.193,-0.51053,-0.43135,-0.7127,-1.799,0.35636,0.37128,-0.0284,-0.531,0.35667,0.49635,-2.7171,-0.346,0.06028,0.05595,0.0194,0.133
9354,11.880836,22.864,-0.20568,-0.23305,0.2107,2.284,0.08207,0.02477,0.1569,5.377,0.10990,0.11626,0.2171,-1.314,0.25977,0.25894,0.0540,-0.163,0.11763,-0.14901,-0.1275,11.022,-0.10380,-0.01438,-0.0062,-3.558,-0.26423,-0.27490,-1.2717,4.812,-0.11290,-0.12388,-0.3860,2.228,-0.31749,-0.33532,0.5733,-0.134,0.44941,0.30565,2.3071,4.197,0.21245,-0.06028,0.0083,11.035,0.12985,0.10503,0.2032,0.387,0.01859,0.01006,0.3472,-0.061,-0.05384,-0.03665,-1.0822,0.979,0.06237,0.06152,-0.0935,0.316,0.48122,0.46517,-0.1741,0.977,-0.40526,-0.37183,-0.8708,0.339,0.15416,0.01414,3.7322,-1.606,-0.01404,-0.04568,0.5834,0.055,0.05259,0.04235,0.1092,0.194,-0.51053,-0.43543,-0.6594,-1.714,0.35636,0.37115,-0.0191,-0.547,0.35667,0.48102,-2.4622,-0.079,0.06028,0.05605,0.0168,0.135
9355,11.884674,3.541,-0.21132,-0.23210,0.2489,2.106,0.07133,0.02545,0.1753,5.260,0.11449,0.11709,0.2082,-1.287,0.25772,0.25913,0.0439,-0.161,0.11459,-0.14953,-0.1296,11.048,-0.10181,-0.01441,-0.0062,-3.558,-0.28503,-0.27956,-1.1326,4.882,-0.11520,-0.12530,-0.3439,2.256,-0.29336,-0.33339,0.4608,0.063,0.49552,0.31440,2.1500,3.994,0.22488,-0.06012,0.0511,10.884,0.12172,0.10587,0.2104,0.383,0.02465,0.01141,0.3334,-0.189,-0.06978,-0.04098,-1.0736,1.527,0.06542,0.06127,-0.0569,0.221,0.47460,0.46451,-0.1619,0.990,-0.42661,-0.37522,-0.8392,0.405,0.25252,0.02846,3.5250,-1.864,-0.00140,-0.04352,0.5290,0.099,0.05218,0.04281,0.1170,0.191,-0.52530,-0.43794,-0.6183,-1.685,0.36073,0.37107,-0.0222,-0.553,0.30261,0.47174,-2.2712,-0.049,0.05689,0.05612,0.0158,0.136
9356,11.886658,5.525,-0.21132,-0.23210,0.2489,2.106,0.07133,0.02545,0.1753,5.260,0.11449,0.11709,0.2082,-1.287,0.25772,0.25913,0.0439,-0.161,0.11459,-0.14953,-0.1296,11.048,-0.10181,-0.01441,-0.0062,-3.558,-0.28503,-0.27956,-1.1326,4.882,-0.11520,-0.12530,-0.3439,2.256,-0.29336,-0.33339,0.4608,0.063,0.49552,0.31440,2.1500,3.994,0.22488,-0.06012,0.0511,10.884,0.12172,0.10587,0.2104,0.383,0.02465,0.01141,0.3334,-0.189,-0.06978,-0.04098,-1.0736,1.527,0.06542,0.06127,-0.0569,0.221,0.47460,0.46451,-0.1619,0.990,-0.42661,-0.37522,-0.8392,0.405,0.25252,0.02846,3.5250,-1.864,-0.00140,-0.04352,0.5290,0.099,0.05218,0.04281,0.1170,0.191,-0.52530,-0.43794,-0.6183,-1.685,0.36073,0.37107,-0.0222,-0.553,0.30261,0.47174,-2.2712,-0.049,0.05689,0.05612,0.0158,0.136
9357,11.886835,5.702,-0.21132,-0.23099,0.2868,1.896,0.07133,0.02621,0.1934,5.136,0.11449,0.11795,0.2208,-1.343,0.25772,0.25927,0.0349,-0.134,0.11459,-0.15006,-0.1335,11.075,-0.10181,-0.01444,-0.0068,-3.557,-0.28503,-0.28371,-1.0080,4.931,-0.11520,-0.12655,-0.2997,2.272,-0.29336,-0.33176,0.3945,0.208,0.49552,0.32255,1.9981,3.826,0.22488,-0.05981,0.0831,10.749,0.12172,0.10669,0.1993,0.328,0.02465,0.01269,0.3114,-0.282,-0.06978,-0.04514,-1.0264,1.934,0.06542,0.06113,-0.0288,0.158,0.47460,0.46391,-0.1479,0.992,-0.42661,-0.37847,-0.8022,0.477,0.25252,0.04185,3.2821,-2.022,-0.00140,-0.04153,0.4891,0.121,0.05218,0.04333,0.1371,0.157,-0.52530,-0.44029,-0.5764,-1.667,0.36073,0.37096,-0.0319,-0.544,0.30261,0.46322,-2.0837,-0.060,0.05689,0.05618,0.0152,0.135
9358,11.891430,10.297,-0.21132,-0.23099,0.2868,1.896,0.07133,0.02621,0.1934,5.136,0.11449,0.11795,0.2208,-1.343,0.25772,0.25927,0.0349,-0.134,0.11459,-0.15006,-0.1335,11.075,-0.10181,-0.01444,-0.0068,-3.557,-0.28503,-0.28371,-1.0080,4.931,-0.11520,-0.12655,-0.2997,2.272,-0.29336,-0.33176,0.3945,0.208,0.49552,0.32255,1.9981,3.826,0.22488,-0.05981,0.0831,10.749,0.12172,0.10669,0.1993,0.328,0.02465,0.01269,0.3114,-0.282,-0.06978,-0.04514,-1.0264,1.934,0.06542,0.06113,-0.0288,0.158,0.47460,0.46391,-0.1479,0.992,-0.42661,-0.37847,-0.8022,0.477,0.25252,0.04185,3.2821,-2.022,-0.00140,-0.04153,0.4891,0.121,0.05218,0.04333,0.1371,0.157,-0.52530,-0.44029,-0.5764,-1.667,0.36073,0.37096,-0.0319,-0.544,0.30261,0.46322,-2.0837,-0.060,0.05689,0.05618,0.0152,0.135
9359,11.891691,10.558,-0.21132,-0.22974,0.3168,1.671,0.07133,0.02704,0.2117,5.006,0.11449,0.11889,0.2366,-1.468,0.25772,0.25940,0.0334,-0.108,0.11459,-0.15061,-0.1402,11.108,-0.10181,-0.01447,-0.0076,-3.554,-0.28503,-0.28740,-0.8930,4.972,-0.11520,-0.12761,-0.2539,2.264,-0.29336,-0.33032,0.3504,0.244,0.49552,0.33010,1.8500,3.695,0.22488,-0.05941,0.1064,10.641,0.12172,0.10742,0.1766,0.328,0.02465,0.01386,0.2864,-0.343,-0.06978,-0.04905,-0.9597,2.209,0.06542,0.06108,-0.0074,0.107,0.47460,0.46335,-0.1347,0.988,-0.42661,-0.38155,-0.7574,0.533,0.25252,0.05420,3.0211,-2.072,-0.00140,-0.03968,0.4547,0.122,0.05218,0.04396,0.1648,0.096,-0.52530,-0.44247,-0.5366,-1.657,0.36073,0.37080,-0.0418,-0.520,0.30261,0.45543,-1.9045,-0.094,0.05689,0.05624,0.0147,0.134
9360,11.895086,13.953,-0.21132,-0.22974,0.3168,1.557,0.07133,0.02704,0.2117,4.938,0.11449,0.11889,0.2366,-1.544,0.25772,0.25940,0.0334,-0.100,0.11459,-0.15061,-0.1402,11.127,-0.10181,-0.01447,-0.0076,-3.552,-0.28503,-0.28740,-0.8930,4.986,-0.11520,-0.12761,-0.2539,2.251,-0.29336,-0.33032,0.3504,0.242,0.49552,0.33010,1.8500,3.642,0.22488,-0.05941,0.1064,10.594,0.12172,0.10742,0.1766,0.346,0.02465,0.01386,0.2864,-0.367,-0.06978,-0.04905,-0.9597,2.316,0.06542,0.06108,-0.0074,0.083,0.47460,0.46335,-0.1347,0.986,-0.42661,-0.38155,-0.7574,0.554,0.25252,0.05420,3.0211,-2.067,-0.00140,-0.03968,0.4547,0.119,0.05218,0.04396,0.1648,0.059,-0.52530,-0.44247,-0.5366,-1.654,0.36073,0.37080,-0.0418,-0.506,0.30261,0.45543,-1.9045,-0.119,0.05689,0.05624,0.0147,0.133
9361,11.895417,14.284,-0.21132,-0.22909,0.3259,0.892,0.07133,0.02748,0.2206,3.794,0.11449,0.11937,0.2397,-1.150,0.25772,0.25948,0.0380,-0.319,0.11459,-0.15090,-0.1449,11.029,-0.10181,-0.01448,-0.0081,-3.471,-0.28503,-0.28907,-0.8379,2.915,-0.11520,-0.12807,-0.2314,2.003,-0.29336,-0.32967,0.3286,2.645,0.49552,0.33365,1.7767,8.217,0.22488,-0.05918,0.1149,11.052,0.12172,0.10776,0.1679,0.042,0.02465,0.01440,0.2736,0.220,-0.06978,-0.05090,-0.9232,0.807,0.06542,0.06108,-0.0006,0.189,0.47460,0.46310,-0.1291,0.719,-0.42661,-0.38301,-0.7320,-0.287,0.25252,0.05998,2.8891,1.891,-0.00140,-0.03880,0.4373,0.622,0.05218,0.04432,0.1809,-0.001,-0.52530,-0.44351,-0.5187,-2.240,0.36073,0.37071,-0.0449,-0.319,0.30261,0.45179,-1.8202,-2.304,0.05689,0.05627,0.0146,-0.003
9362,11.895586,14.453,-0.21132,-0.22909,0.3259,0.892,0.07133,0.02748,0.2206,3.794,0.11449,0.11937,0.2397,-1.150,0.25772,0.25948,0.0380,-0.319,0.11459,-0.15090,-0.1449,11.029,-0.10181,-0.01448,-0.0081,-3.471,-0.28503,-0.28907,-0.8379,2.915,-0.11520,-0.12807,-0.2314,2.003,-0.29336,-0.32967,0.3286,2.645,0.49552,0.33365,1.7767,8.217,0.22488,-0.05918,0.1149,11.052,0.12172,0.10776,0.1679,0.042,0.02465,0.01440,0.2736,0.220,-0.06978,-0.05090,-0.9232,0.807,0.06542,0.06108,-0.0006,0.189,0.47460,0.46310,-0.1291,0.719,-0.42661,-0.38301,-0.7320,-0.287,0.25252,0.05998,2.8891,1.891,-0.00140,-0.03880,0.4373,0.622,0.05218,0.04432,0.1809,-0.001,-0.52530,-0.44351,-0.5187,-2.240,0.36073,0.37071,-0.0449,-0.319,0.30261,0.45179,-1.8202,-2.304,0.05689,0.05627,0.0146,-0.003
9363,11.896901,15.768,-0.21132,-0.22789,0.2927,0.799,0.07133,0.02823,0.1781,3.723,0.11449,0.12065,0.3472,-1.207,0.25772,0.25963,0.0389,-0.347,0.11459,-0.15147,-0.1409,11.054,-0.10181,-0.01450,-0.0036,-3.469,-0.28503,-0.29332,-1.1367,2.918,-0.11520,-0.12916,-0.2845,1.981,-0.29336,-0.32674,0.8641,2.645,0.49552,0.34166,2.0790,8.192,0.22488,-0.05880,0.0898,11.018,0.12172,0.10822,0.0997,0.055,0.02465,0.01540,0.2394,0.204,-0.06978,-0.05408,-0.7537,0.882,0.06542,0.06069,-0.1290,0.175,0.47460,0.46246,-0.1704,0.718,-0.42661,-0.38620,-0.8168,-0.280,0.25252,0.07283,3.3224,1.924,-0.00140,-0.03660,0.5900,0.622,0.05218,0.04525,0.2513,-0.047,-0.52530,-0.44582,-0.5976,-2.234,0.36073,0.37058,-0.0279,-0.309,0.30261,0.44354,-2.1418,-2.327,0.05689,0.05631,0.0092,-0.004
9364,11.899493,0.123,-0.21832,-0.22789,0.2927,0.799,0.06189,0.02823,0.1781,3.723,0.12070,0.12065,0.3472,-1.207,0.25122,0.25963,0.0389,-0.347,0.09839,-0.15147,-0.1409,11.054,-0.10045,-0.01450,-0.0036,-3.469,-0.31244,-0.29332,-1.1367,2.918,-0.12229,-0.12916,-0.2845,1.981,-0.26629,-0.32674,0.8641,2.645,0.53608,0.34166,2.0790,8.192,0.23880,-0.05880,0.0898,11.018,0.11292,0.10822,0.0997,0.055,0.03428,0.01540,0.2394,0.204,-0.09407,-0.05408,-0.7537,0.882,0.07158,0.06069,-0.1290,0.175,0.46789,0.46246,-0.1704,0.718,-0.45521,-0.38620,-0.8168,-0.280,0.36208,0.07283,3.3224,1.924,0.01133,-0.03660,0.5900,0.622,0.04886,0.04525,0.2513,-0.047,-0.53710,-0.44582,-0.5976,-2.234,0.36436,0.37058,-0.0279,-0.309,0.24757,0.44354,-2.1418,-2.327,0.04922,0.05631,0.0092,-0.004
9365,11.900461,1.091,-0.21832,-0.22734,0.2740,0.779,0.06189,0.02855,0.1595,3.775,0.12070,0.12145,0.3986,-1.658,0.25122,0.25972,0.0419,-0.367,0.09839,-0.15175,-0.1416,11.065,-0.10045,-0.01450,-0.0017,-3.481,-0.31244,-0.29589,-1.2851,4.239,-0.12229,-0.12977,-0.3086,2.249,-0.26629,-0.32449,1.1218,0.746,0.53608,0.34612,2.2267,6.030,0.23880,-0.05863,0.0821,11.078,0.11292,0.10837,0.0754,0.241,0.03428,0.01585,0.2253,0.208,-0.09407,-0.05542,-0.6701,0.692,0.07158,0.06030,-0.1944,0.447,0.46789,0.46207,-0.1924,0.826,-0.45521,-0.38791,-0.8589,0.017,0.36208,0.07991,3.5397,0.543,0.01133,-0.03526,0.6652,0.228,0.04886,0.04583,0.2860,-0.225,-0.53710,-0.44710,-0.6373,-1.984,0.36436,0.37054,-0.0217,-0.338,0.24757,0.43894,-2.3015,-1.354,0.04922,0.05632,0.0073,0.005
9366,11.900504,1.134,-0.21832,-0.22734,0.2740,0.779,0.06189,0.02855,0.1595,3.775,0.12070,0.12145,0.3986,-1.658,0.25122,0.25972,0.0419,-0.367,0.09839,-0.15175,-0.1416,11.065,-0.10045,-0.01450,-0.0017,-3.481,-0.31244,-0.29589,-1.2851,4.239,-0.12229,-0.12977,-0.3086,2.249,-0.26629,-0.32449,1.1218,0.746,0.53608,0.34612,2.2267,6.030,0.23880,-0.05863,0.0821,11.078,0.11292,0.10837,0.0754,0.241,0.03428,0.01585,0.2253,0.208,-0.09407,-0.05542,-0.6701,0.692,0.07158,0.06030,-0.1944,0.447,0.46789,0.46207,-0.1924,0.826,-0.45521,-0.38791,-0.8589,0.017,0.36208,0.07991,3.5397,0.543,0.01133,-0.03526,0.6652,0.228,0.04886,0.04583,0.2860,-0.225,-0.53710,-0.44710,-0.6373,-1.984,0.36436,0.37054,-0.0217,-0.338,0.24757,0.43894,-2.3015,-1.354,0.04922,0.05632,0.0073,0.005
