t,drift_x,drift_y,lean,dpitch,base_z,tilt_rad,gx,gy,gz,yaw_delta,cmd_vx,cmd_vy,cmd_yaw,meta_selected,meta_safety_hold,prob_slope_up,prob_slope_down,prob_flat,prob_NEUTRAL,weight_slope_up,weight_slope_down,weight_flat,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,obs_60,obs_61,obs_62,obs_63,obs_64,obs_65,obs_66,obs_67,obs_68,obs_69,obs_70,obs_71,obs_72,obs_73,obs_74,obs_75,obs_76,obs_77,obs_78,obs_79,obs_80,obs_81,obs_82,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_q_6,target_q_7,target_q_8,target_q_9,target_q_10,target_q_11,target_q_12,target_q_13,target_q_14,target_q_15,target_q_16,target_q_17,target_q_18,target_q_19,target_q_20,target_q_21,target_q_22,target_q_23
3.28,0.856652,0.0472449,0,0.0252827,0.73093,0.0253514,-0.00280172,-0.00425545,-0.999987,0.0731133,0.4,0,0,flat,0,9.05035e-10,2.14296e-07,1,2.28374e-08,0,0,1,0.0638391,0.0649217,-0.0545148,-0.00418656,-0.00255377,-0.999988,0.4,0,0.015955,-0.994527,0.104484,-0.126868,-0.0227173,-0.0157212,0.395916,-0.0559735,0.00654739,-0.0645045,0.00994586,-0.041957,0.0732359,-0.0207033,-0.0210039,0.0153427,0.0201213,-0.000831097,-0.00727968,0.00477941,0.00379139,-0.018981,-0.0266764,-0.0315376,-0.013475,-0.00844032,-0.00798245,-1.42818,-0.133865,0.114211,0.682427,-0.382371,0.0861515,0.718668,-0.0601299,-0.240311,-0.405489,-0.31191,-0.0322932,-0.237997,0.186827,0.0040068,-0.0158509,0.00290894,0.00451783,-0.117057,0.12991,-0.0289378,-0.0231882,0.00448096,-0.00133149,-1.24338,0.0919739,-0.171134,2.63018,-0.26604,0.052553,-0.312205,-1.45507,0.053683,-0.320021,0.608013,-0.586439,-0.237926,0.196346,0.0600431,0.0427694,0.0420962,-0.0109842,-0.0849585,-0.0242123,-0.071202,-0.0311944,-0.0656603,-0.0149019,-1.35852,0.181241,-0.18542,2.59454,-0.283987,0.065534,-0.261857,-1.59323,-0.0354605,-0.301847,0.814111,-0.602532,-0.261622,0.227221,0.0283867,0.0393916,0.039524,-0.015301,-0.0871392,-0.0497745,-0.0572429,-0.0324707,-0.0686127,-0.00801037,-0.303777,0.0620861,-0.075513,0.70864,-0.293183,-0.0133967,-0.139279,-0.273884,0.0423809,0.252459,0.0671303,-0.162806,-0.0392433,0.0340832,0.360645,0.194772,0.0163037,0.863688,-0.0359449,0.331335,-0.201466,-0.0133941,0.841697,-0.00330428
3.3,0.863289,0.0475841,0,0.027263,0.731211,0.0276934,-0.000821407,-0.00727411,-0.999973,0.0720488,0.4,0,0,flat,0,1.06147e-09,5.56176e-07,0.999999,3.66802e-08,0,0,1,0.11087,0.0881791,-0.0301975,-0.00280172,-0.00425545,-0.999987,0.4,0,0.0169392,-0.95107,0.308975,-0.151927,-0.0242557,-0.0130916,0.402787,-0.0619586,0.00803459,-0.0512517,0.00809935,-0.0462836,0.0647985,-0.0256532,-0.0213337,0.00982745,0.023844,-0.00100338,-0.0074542,0.00483755,0.00388348,-0.0209834,-0.0250491,-0.0305828,-0.0136426,-0.00833225,-0.00793688,-1.3843,-0.0381575,0.131243,0.158454,-0.358816,0.122056,0.771775,-0.135061,-0.293929,-0.551672,-0.231341,-0.0050039,-0.351641,0.194773,-0.037134,-0.00742374,0.00309541,0.00600465,-0.105621,0.0514265,0.119604,-0.00406009,0.0074819,0.00587681,-1.35852,0.181241,-0.18542,2.59454,-0.283987,0.065534,-0.261857,-1.59323,-0.0354605,-0.301847,0.814111,-0.602532,-0.261622,0.227221,0.0283867,0.0393916,0.039524,-0.015301,-0.0871392,-0.0497745,-0.0572429,-0.0324707,-0.0686127,-0.00801037,-1.37688,0.179649,-0.187699,2.42539,-0.314664,0.0568851,-0.279272,-1.55098,-0.163153,-0.251521,1.05885,-0.583634,-0.26619,0.219858,-0.0119656,0.0490073,0.0441981,-0.0264705,-0.0854269,-0.0587094,-0.0688337,-0.0285324,-0.0690177,-0.00972164,-0.306533,0.0618473,-0.0758549,0.681998,-0.303249,-0.0162346,-0.141891,-0.267547,0.0232271,0.260386,0.147434,-0.156605,-0.0399286,0.0329788,0.345513,0.198378,0.0182317,0.859081,-0.0352386,0.327984,-0.205813,-0.0117696,0.84153,-0.00401018
3.32,0.869317,0.048235,0,0.0294202,0.731515,0.0306036,0.0013358,-0.0108549,-0.99994,0.0709065,0.4,0,0,flat,0,1.7754e-09,1.66478e-06,0.999998,8.11459e-08,0,0,1,0.173903,0.0969978,-0.0521152,-0.000821407,-0.00727411,-0.999973,0.4,0,0.0178973,-0.866048,0.499961,-0.178195,-0.0244746,-0.0109794,0.399602,-0.0686333,0.00967098,-0.0360603,0.00429852,-0.0514869,0.053425,-0.0299293,-0.0210137,0.00141468,0.0285909,-0.00235879,-0.00761485,0.00489526,0.00399554,-0.0227177,-0.0247568,-0.0269372,-0.0136538,-0.0082286,-0.00778973,-1.16592,0.00537569,0.0638139,-0.578454,-0.402884,0.0479951,0.789503,-0.233784,-0.281367,-0.6142,-0.187527,0.0502219,-0.45885,0.246707,-0.0952095,-0.0110469,0.00279073,0.0063013,-0.0649688,-0.00520511,0.21096,0.00281329,0.00365455,0.00735482,-1.37688,0.179649,-0.187699,2.42539,-0.314664,0.0568851,-0.279272,-1.55098,-0.163153,-0.251521,1.05885,-0.583634,-0.26619,0.219858,-0.0119656,0.0490073,0.0441981,-0.0264705,-0.0854269,-0.0587094,-0.0688337,-0.0285324,-0.0690177,-0.00972164,-1.32466,0.0978517,-0.166083,2.14549,-0.358931,0.0337459,-0.345115,-1.36398,-0.283602,-0.197954,1.33344,-0.531565,-0.287398,0.156334,-0.0560501,0.0749302,0.0499273,-0.0480062,-0.0768876,-0.0373603,-0.0942858,-0.0258395,-0.0563561,-0.0187926,-0.2987,0.0495778,-0.0726124,0.637915,-0.317774,-0.0238271,-0.151767,-0.239497,0.00515969,0.268822,0.237536,-0.13952,-0.0431097,0.0234501,0.328981,0.208099,0.020595,0.850197,-0.0317161,0.33599,-0.215357,-0.0106588,0.846753,-0.00775195
3.34,0.875043,0.049384,0,0.0330013,0.731628,0.0346559,0.00491692,-0.013005,-0.999903,0.0696977,0.4,0,0,flat,0,3.97362e-09,4.99634e-06,0.999995,2.41114e-07,0,0,1,0.171867,0.119626,-0.0456215,0.0013358,-0.0108549,-0.99994,0.4,0,0.0189254,-0.743175,0.669097,-0.196961,-0.0237824,-0.0104765,0.375631,-0.0774616,0.0101234,-0.0205093,-0.000848018,-0.0569593,0.0409584,-0.0333964,-0.0196194,-0.00791329,0.03308,-0.00502393,-0.00791278,0.00494423,0.00409526,-0.0235579,-0.025889,-0.0231137,-0.0133484,-0.00817931,-0.00768507,-0.689195,0.056662,0.00577186,-1.8577,-0.524759,0.00515425,0.771841,-0.267715,-0.290077,-0.64158,-0.154164,0.0996473,-0.456816,0.165455,-0.165257,-0.0101779,0.00179706,0.00311906,-0.0247364,-0.102394,0.149637,0.0354944,0.00176877,0.00182289,-1.32466,0.0978517,-0.166083,2.14549,-0.358931,0.0337459,-0.345115,-1.36398,-0.283602,-0.197954,1.33344,-0.531565,-0.287398,0.156334,-0.0560501,0.0749302,0.0499273,-0.0480062,-0.0768876,-0.0373603,-0.0942858,-0.0258395,-0.0563561,-0.0187926,-1.18155,-0.00279134,-0.117845,1.86287,-0.350625,0.0141333,-0.391741,-1.1573,-0.372221,-0.0905964,1.70194,-0.455158,-0.34441,0.0561723,-0.0923178,0.104352,0.0467543,-0.0757099,-0.0681488,0.00886401,-0.095287,-0.0228424,-0.0180464,-0.0290752,-0.277233,0.0344813,-0.0653767,0.593402,-0.315049,-0.0302625,-0.158761,-0.208494,-0.00813321,0.285731,0.358448,-0.114449,-0.0516615,0.00842584,0.315381,0.219132,0.0192862,0.83877,-0.0281114,0.353324,-0.215733,-0.0094225,0.862556,-0.0119935
3.36,0.88058,0.0511007,0,0.0370593,0.731466,0.0386846,0.00897487,-0.0135225,-0.999868,0.0673003,0.4,0,0,flat,0,1.51299e-08,2.93578e-05,0.99997,9.50761e-07,0,0,1,0.0713476,0.202911,-0.0900654,0.00491692,-0.013005,-0.999903,0.4,0,0.0200132,-0.587822,0.80899,-0.21091,-0.0208511,-0.0113411,0.335367,-0.0865434,0.0100861,-0.00842991,-0.00496572,-0.0610354,0.0305059,-0.0369906,-0.0177322,-0.0153742,0.0352515,-0.00949016,-0.00818406,0.00496982,0.00408161,-0.023913,-0.0294215,-0.0216,-0.0127219,-0.0082041,-0.00768752,-0.58746,0.187416,-0.0538918,-2.25996,-0.335706,-0.0169538,0.511184,-0.183413,-0.145361,-0.444214,-0.190074,0.166239,-0.323818,0.0584116,-0.246869,-0.0109178,0.000489206,-0.00407108,-0.0130104,-0.21485,0.0264234,0.0248071,-0.000108441,-0.00321773,-1.18155,-0.00279134,-0.117845,1.86287,-0.350625,0.0141333,-0.391741,-1.1573,-0.372221,-0.0905964,1.70194,-0.455158,-0.34441,0.0561723,-0.0923178,0.104352,0.0467543,-0.0757099,-0.0681488,0.00886401,-0.095287,-0.0228424,-0.0180464,-0.0290752,-1.05537,-0.080315,-0.0942556,1.53379,-0.199201,0.00417687,-0.30775,-0.935776,-0.414189,0.171637,2.03845,-0.361723,-0.387823,-0.0510795,-0.113799,0.131131,0.0357957,-0.112041,-0.059894,0.0405953,-0.0686913,-0.0322883,0.0079928,-0.034101,-0.258305,0.0228527,-0.0618383,0.541572,-0.265363,-0.0335295,-0.146162,-0.175266,-0.0144284,0.327033,0.468867,-0.0837903,-0.0581734,-0.00766193,0.307325,0.229174,0.0147657,0.823783,-0.0247063,0.365223,-0.205759,-0.0133189,0.873297,-0.0140667
3.38,0.886005,0.053349,0,0.0404854,0.730998,0.0413543,0.012401,-0.0108526,-0.999864,0.0658033,0.4,0,0,flat,0,3.96494e-08,0.000124574,0.999871,3.89649e-06,0,0,1,-0.0220031,0.184592,-0.129112,0.00897487,-0.0135225,-0.999868,0.4,0,0.0221709,-0.406778,0.913527,-0.216983,-0.0166134,-0.0118913,0.28155,-0.0879587,0.00943154,0.00020396,-0.00798175,-0.0628283,0.0240351,-0.0411002,-0.0140708,-0.0208295,0.0347083,-0.014547,-0.00806603,0.00494342,0.00342071,-0.0240779,-0.0337473,-0.021465,-0.0124659,-0.00807709,-0.00783245,-0.00466772,0.229717,-0.0214543,-3.14937,0.469607,-0.058153,0.346476,-0.107273,-0.0601035,-0.149774,-0.20991,0.148086,-0.22338,-0.151056,-0.223958,0.0298475,-0.00452742,-0.103554,-0.00398082,-0.220701,0.00110545,0.00611983,0.0147994,-0.0101825,-1.05537,-0.080315,-0.0942556,1.53379,-0.199201,0.00417687,-0.30775,-0.935776,-0.414189,0.171637,2.03845,-0.361723,-0.387823,-0.0510795,-0.113799,0.131131,0.0357957,-0.112041,-0.059894,0.0405953,-0.0686913,-0.0322883,0.0079928,-0.034101,-0.991329,-0.159747,-0.113213,0.973597,0.16002,-0.000888643,-0.170993,-0.599882,-0.438133,0.491516,1.97386,-0.233672,-0.359178,-0.138908,-0.0963307,0.142428,0.0119607,-0.141925,-0.015976,0.0331657,-0.0211628,-0.0384773,0.0197596,-0.0381374,-0.248699,0.010938,-0.0646819,0.453342,-0.147494,-0.0351916,-0.125649,-0.124882,-0.01802,0.377414,0.447673,-0.0417735,-0.0538766,-0.0208362,0.313876,0.23341,0.00493379,0.811456,-0.0065901,0.362437,-0.187936,-0.0158719,0.878151,-0.0157317
3.4,0.891564,0.0561987,0,0.0415359,0.729933,0.0415672,0.0134514,-0.00398637,-0.999902,0.0642543,0.4,0,0,flat,0,6.03837e-08,0.000312028,0.999679,9.26731e-06,0,0,1,-0.188965,0.125282,-0.0894952,0.012401,-0.0108526,-0.999864,0.4,0,0.0235182,-0.207957,0.978138,-0.215005,-0.0110426,-0.0142922,0.219758,-0.0737479,0.00859177,0.00488274,-0.00799655,-0.0642981,0.0256262,-0.0457476,-0.0120359,-0.0229392,0.0279444,-0.0188421,-0.00683554,0.00459752,-0.000313818,-0.023774,-0.0377501,-0.0213446,-0.0124391,-0.00768822,-0.00806422,0.446901,0.265598,-0.174278,-3.56194,2.31157,-0.0602967,0.104405,0.0421472,-0.0444083,0.399807,-0.269078,0.137946,-0.0510917,-0.466805,-0.148333,0.104556,-0.0599639,-0.291013,0.0810907,-0.193739,0.030968,-0.00222892,0.0542121,-0.0131945,-0.991329,-0.159747,-0.113213,0.973597,0.16002,-0.000888643,-0.170993,-0.599882,-0.438133,0.491516,1.97386,-0.233672,-0.359178,-0.138908,-0.0963307,0.142428,0.0119607,-0.141925,-0.015976,0.0331657,-0.0211628,-0.0384773,0.0197596,-0.0381374,-0.940338,-0.172392,-0.198152,0.541435,0.412541,-0.0139042,-0.0255486,-0.332952,-0.383009,0.817266,1.67,-0.162771,-0.306191,-0.173821,-0.00969227,0.11379,-0.0479319,-0.115841,0.0417776,0.0442795,0.0150826,-0.021659,0.0171739,-0.0328161,-0.241051,0.00904122,-0.0774227,0.385276,-0.064635,-0.0394623,-0.103832,-0.0848428,-0.00975139,0.428719,0.34797,-0.0185091,-0.0459286,-0.0260732,0.346365,0.222671,-0.0197719,0.822216,0.0172333,0.366605,-0.174344,-0.00893432,0.877084,-0.0135367
3.42,0.897621,0.05863,0,0.0384,0.728998,0.0384093,0.0103156,-0.00307983,-0.999942,0.0635933,0.4,0,0,flat,0,9.66303e-08,0.000385544,0.9996,1.43187e-05,0,0,1,-0.443124,-0.0243233,-0.072176,0.0134514,-0.00398637,-0.999902,0.4,0,0.0249123,-4.60784e-05,1,-0.198767,-0.00507363,-0.0234714,0.142398,-0.0207105,0.00638581,0.00258368,-0.00400259,-0.0636616,0.0447244,-0.0529761,-0.0101741,-0.0207279,0.0152305,-0.0198524,-0.00386955,0.000728133,-0.00761873,-0.018369,-0.0405707,-0.020064,-0.012514,-0.00698763,-0.00831881,0.913237,0.284761,-0.662122,-3.11805,4.11578,-0.40367,-0.303099,0.296591,0.11898,1.46681,-0.473054,0.0878648,0.21474,-0.755156,0.0348226,0.184229,-0.34477,-0.3657,0.477919,-0.0744864,0.111618,-0.00351743,0.020476,-0.0110611,-0.940338,-0.172392,-0.198152,0.541435,0.412541,-0.0139042,-0.0255486,-0.332952,-0.383009,0.817266,1.67,-0.162771,-0.306191,-0.173821,-0.00969227,0.11379,-0.0479319,-0.115841,0.0417776,0.0442795,0.0150826,-0.021659,0.0171739,-0.0328161,-0.926932,-0.0687882,-0.335842,0.0953313,0.396902,-0.000729743,-0.0147318,-0.132998,-0.303713,1.09147,1.26967,-0.158971,-0.221982,-0.210241,0.0725458,0.0476198,-0.09291,-0.0574394,0.0834241,0.0661027,0.0245673,-0.00606256,0.0025294,-0.0077206,-0.23904,0.0245818,-0.0980763,0.315015,-0.0697666,-0.0351394,-0.10221,-0.0548497,0.00214308,0.471907,0.21661,-0.0172623,-0.0332973,-0.0315361,0.377205,0.197857,-0.0383254,0.846306,0.0344124,0.374789,-0.170787,-0.0025008,0.871043,-0.00318475
3.44,0.904264,0.0603918,0,0.0321592,0.729338,0.0325372,0.00407475,-0.00735957,-0.999965,0.0687392,0.4,0,0,flat,0,1.52271e-07,0.000112944,0.99986,2.6824e-05,0,0,1,0.295068,-0.27826,0.0177063,0.0103156,-0.00307983,-0.999942,0.4,0,0.0255073,0.207866,0.978157,-0.185462,-0.00651032,-0.0234385,0.133877,0.0159245,0.00252125,-0.00429977,-0.00699789,-0.0578399,0.0813377,-0.0626916,-0.00950573,-0.0269098,-0.00258168,-0.0180544,0.00229146,-0.00643745,-0.0113339,-0.00707101,-0.040864,-0.0120321,-0.012479,-0.00432998,-0.00840458,1.09085,-0.351018,0.526714,-0.0847112,-0.498769,0.0122748,-0.354687,-0.519144,0.468454,2.12034,-0.38971,-0.0615252,-0.744956,-1.02073,0.184752,0.35419,-0.350643,-0.0560515,0.65805,0.0602518,0.626334,0.0139393,0.184365,0.00459593,-0.926932,-0.0687882,-0.335842,0.0953313,0.396902,-0.000729743,-0.0147318,-0.132998,-0.303713,1.09147,1.26967,-0.158971,-0.221982,-0.210241,0.0725458,0.0476198,-0.09291,-0.0574394,0.0834241,0.0661027,0.0245673,-0.00606256,0.0025294,-0.0077206,-0.785335,0.418105,-0.575234,-0.260686,0.503332,0.0473831,-0.468227,0.345442,-0.244176,1.47226,0.0587062,-0.0595922,0.270122,-0.112152,0.110231,-0.0603831,-0.0809998,-0.0291238,0.0644526,0.042181,-0.109467,-0.0449476,-0.099419,0.0308017,-0.2178,0.0976158,-0.133985,0.258942,-0.0348442,-0.0193524,-0.170234,0.0169163,0.0110737,0.531881,-0.180737,0.0153463,0.0405183,-0.0168228,0.391337,0.157356,-0.0334124,0.857986,0.0265867,0.365818,-0.22105,-0.0185409,0.82899,0.0127057
3.46,0.910094,0.062685,0,0.0301247,0.73019,0.0301602,0.0020403,-0.00385286,-0.999991,0.0736988,0.4,0,0,flat,0,1.25662e-07,9.74162e-06,0.999983,7.37967e-06,0,0,1,0.0308161,-0.207547,0.228392,0.00407475,-0.00735957,-0.999965,0.4,0,0.0208759,0.406694,0.913564,-0.157119,-0.0126781,-0.0150891,0.12176,0.00746217,0.00386423,-0.0111537,-0.0151283,-0.0498194,0.125789,-0.063636,-0.0133016,-0.0394783,-0.0257154,-0.01525,0.00656754,-0.0125241,-0.0115743,0.00405987,-0.0356022,0.000552371,-0.0113859,-0.00300556,-0.00777068,1.29911,-0.125779,0.325438,-0.736325,-0.314335,0.068632,-0.945368,-0.11618,0.925849,2.94485,0.103235,-0.273747,-0.347943,-0.981184,-0.00401496,0.0095401,-0.187594,0.00294291,0.399965,0.385028,0.503195,0.0931198,-0.146943,0.123241,-0.785335,0.418105,-0.575234,-0.260686,0.503332,0.0473831,-0.468227,0.345442,-0.244176,1.47226,0.0587062,-0.0595922,0.270122,-0.112152,0.110231,-0.0603831,-0.0809998,-0.0291238,0.0644526,0.042181,-0.109467,-0.0449476,-0.099419,0.0308017,-0.616084,0.632275,-0.596106,-0.324678,0.184977,0.17129,-0.740181,0.234352,-0.125902,1.70107,-0.274672,-0.0178388,0.320796,-0.0315067,0.0863868,-0.0967503,-0.0412247,-0.0528383,0.0203034,0.0694045,-0.0800099,-0.0139631,-0.0670054,0.0643702,-0.192413,0.129741,-0.137116,0.248863,-0.139304,0.0213046,-0.211027,0.000252735,0.0288146,0.567919,-0.290127,0.0290466,0.0481194,-0.00472601,0.382395,0.143719,-0.0170052,0.848204,0.00837516,0.376027,-0.210004,-0.00575978,0.84236,0.0265527
3.48,0.91596,0.0651991,0,0.0288214,0.731167,0.0292715,0.00073694,0.00265763,-0.999996,0.0758776,0.4,0,0,flat,0,2.94068e-07,4.46973e-06,0.999991,3.86874e-06,0,0,1,-0.288022,-0.0429311,0.113331,0.0020403,-0.00385286,-0.999991,0.4,0,0.0164123,0.587747,0.809044,-0.13616,-0.0112254,-0.0123669,0.108565,0.00227514,0.00532469,-0.0385058,-0.0115028,-0.0300519,0.19155,-0.0583449,-0.0159734,-0.0394035,-0.0406922,-0.0181037,0.00245611,-0.0145307,-0.0115305,0.00870439,-0.0249108,0.00677609,-0.00937373,-0.00814849,-0.00338308,0.950818,0.221871,0.192296,-0.632095,-0.249086,0.0882048,-1.66898,0.439593,1.30391,3.56053,-0.524265,0.12413,0.216848,-0.359534,-0.261323,-0.345395,-0.0413495,-0.00187044,0.0922687,0.668625,0.202791,0.12391,-0.217099,0.34634,-0.616084,0.632275,-0.596106,-0.324678,0.184977,0.17129,-0.740181,0.234352,-0.125902,1.70107,-0.274672,-0.0178388,0.320796,-0.0315067,0.0863868,-0.0967503,-0.0412247,-0.0528383,0.0203034,0.0694045,-0.0800099,-0.0139631,-0.0670054,0.0643702,-0.358419,0.723015,-0.580571,-0.301403,0.0789433,0.275241,-0.895767,0.0649357,-0.0585139,1.86037,-0.272246,0.0177408,0.260886,-0.0576906,0.0303458,-0.0348708,0.00704371,-0.0742333,0.00570104,0.0533279,-0.07276,0.0148211,-0.0596406,0.0612549,-0.153763,0.143352,-0.134786,0.252529,-0.174097,0.0554134,-0.234365,-0.0251596,0.0389229,0.593009,-0.289331,0.0407212,0.0391329,-0.00865358,0.36138,0.166923,0.00290553,0.839379,0.00235168,0.369998,-0.207285,0.00611369,0.845398,0.0252677
3.5,0.922323,0.0674096,0,0.0263168,0.731955,0.0281799,-0.00176765,0.00762956,-0.999969,0.0800787,0.4,0,0,flat,0,2.46765e-07,1.36089e-06,0.999996,2.015e-06,0,0,1,-0.273401,-0.101362,0.108553,0.00073694,0.00265763,-0.999996,0.4,0,0.0144513,0.743113,0.669166,-0.115452,-0.00574031,-0.00796253,0.0945847,-0.00218213,0.00733848,-0.0683886,-0.00232426,-0.0136937,0.252641,-0.0639669,-0.0125279,-0.0326525,-0.0426973,-0.0238075,-0.00583549,-0.0147451,-0.011858,0.00924291,-0.00898623,0.00922377,-0.00549626,-0.00977391,0.00342689,1.18188,0.227393,0.291171,-0.820497,-0.180121,0.119122,-1.33651,0.333306,0.430896,2.65687,-0.223685,0.227199,0.32686,0.0445064,-0.261293,-0.402141,0.0035198,-0.040422,-0.00119088,0.850864,0.0749613,0.28246,-0.0106079,0.287513,-0.358419,0.723015,-0.580571,-0.301403,0.0789433,0.275241,-0.895767,0.0649357,-0.0585139,1.86037,-0.272246,0.0177408,0.260886,-0.0576906,0.0303458,-0.0348708,0.00704371,-0.0742333,0.00570104,0.0533279,-0.07276,0.0148211,-0.0596406,0.0612549,-0.154179,0.904593,-0.494356,-0.355937,0.094889,0.375082,-1.08433,-0.0276945,-0.0168003,2.00783,-0.204395,0.0544209,0.260169,-0.141028,-0.0502417,0.0379038,0.0488876,-0.084549,-0.0119999,0.0702973,-0.0871788,0.0244267,-0.0656986,0.0347365,-0.123127,0.170589,-0.121853,0.24394,-0.168865,0.0881737,-0.26265,-0.0390542,0.0451799,0.616233,-0.267067,0.0527569,0.0390254,-0.0211542,0.331159,0.194214,0.0201661,0.835124,-0.00494996,0.376361,-0.212692,0.010076,0.842899,0.0143288
3.52,0.928871,0.0691617,0,0.0238779,0.732434,0.0270817,-0.00420648,0.0103391,-0.999938,0.0853191,0.4,0,0,flat,0,1.77903e-07,1.31335e-06,0.999997,1.5061e-06,0,0,1,-0.162374,-0.136126,0.150816,-0.00176765,0.00762956,-0.999969,0.4,0,0.0106703,0.866002,0.500041,-0.0910492,-0.00193983,-0.00368197,0.0781531,-0.00575802,0.009533,-0.0893871,0.00343999,-0.00979902,0.290946,-0.0664005,-0.00734825,-0.0257566,-0.0413818,-0.028304,-0.0127615,-0.0143462,-0.0129356,0.00883604,0.00775498,0.00995974,0.000452755,-0.0087204,0.00738162,1.32195,0.117003,0.3377,-0.924382,-0.144067,0.130009,-1.02777,0.17008,0.180557,1.6281,0.0281257,0.388629,0.277706,0.168706,-0.212538,-0.249796,0.0584197,-0.0339901,-0.0538093,0.770397,0.014693,0.32061,0.0915174,0.0912889,-0.154179,0.904593,-0.494356,-0.355937,0.094889,0.375082,-1.08433,-0.0276945,-0.0168003,2.00783,-0.204395,0.0544209,0.260169,-0.141028,-0.0502417,0.0379038,0.0488876,-0.084549,-0.0119999,0.0702973,-0.0871788,0.0244267,-0.0656986,0.0347365,0.00752096,1.13557,-0.342054,-0.470293,0.147408,0.470528,-1.26063,-0.107975,0.017167,2.08262,-0.157813,0.0940959,0.287349,-0.209548,-0.1284,0.0856865,0.0723922,-0.0847617,-0.0288321,0.116287,-0.0943514,0.0245929,-0.0718175,0.0219811,-0.0988719,0.205236,-0.0990082,0.225929,-0.151632,0.119492,-0.289094,-0.0510963,0.0502751,0.628012,-0.251782,0.0657752,0.0431024,-0.0314322,0.30185,0.212132,0.0298618,0.835036,-0.0118932,0.393608,-0.215382,0.0101446,0.840375,0.00906719
3.54,0.935549,0.0706592,0,0.0214072,0.732718,0.0252477,-0.00667725,0.0109522,-0.999918,0.0853503,0.4,0,0,flat,0,1.58638e-07,2.54568e-06,0.999996,1.25212e-06,0,0,1,-0.131396,-0.111012,0.357461,-0.00420648,0.0103391,-0.999938,0.4,0,0,0.951042,0.309062,-0.0662613,-0.000489011,-1.52998e-05,0.061421,-0.00903286,0.0115341,-0.108049,0.00580697,-0.00843908,0.314025,-0.065971,-0.00149476,-0.0201897,-0.0397896,-0.0324673,-0.0153117,-0.0123115,-0.0132875,0.0076176,0.0209449,0.010039,0.00589824,-0.00688869,0.00815307,1.12717,0.0597069,0.0382335,-0.703133,-0.209508,0.0763992,-0.826131,0.114815,0.0189409,0.704107,0.0176526,0.252057,0.300933,0.0145613,-0.209779,-0.0452566,0.136902,-0.0119962,-0.0558131,0.575469,-0.000974542,0.216142,0.0834078,0.0187768,0.00752096,1.13557,-0.342054,-0.470293,0.147408,0.470528,-1.26063,-0.107975,0.017167,2.08262,-0.157813,0.0940959,0.287349,-0.209548,-0.1284,0.0856865,0.0723922,-0.0847617,-0.0288321,0.116287,-0.0943514,0.0245929,-0.0718175,0.0219811,0.152914,1.31447,-0.162737,-0.548022,0.281212,0.527957,-1.39166,-0.176504,0.0694468,2.1282,-0.183826,0.137795,0.315191,-0.218989,-0.179375,0.101243,0.0689772,-0.0846884,-0.0338879,0.133687,-0.0971804,0.0243573,-0.0707233,0.0256521,-0.0770629,0.23207,-0.0721106,0.213687,-0.107727,0.138336,-0.308748,-0.0613756,0.058117,0.635191,-0.260318,0.080114,0.0472786,-0.0328483,0.282734,0.217966,0.0284531,0.835066,-0.0139788,0.400133,-0.216443,0.0100474,0.840827,0.0105815
